timestamp,open,high,low,close,volume
2024-04-07 18:30:00,20806.85,20866.1,20768.5,20819.1,2748152839.0
2024-04-08 18:30:00,20912.75,20912.75,20741.5,20790.7,2279238895.0
2024-04-09 18:30:00,20864.55,20933.85,20822.85,20915.2,2571945247.0
2024-04-11 18:30:00,20873.2,20931.4,20735.15,20745.5,3259737705.0
2024-04-14 18:30:00,20493.3,20623.8,20362.3,20478.75,3195278629.0
2024-04-15 18:30:00,20361.25,20495.2,20326.25,20423.0,3114112312.0
2024-04-17 18:30:00,20515.15,20617.1,20291.15,20324.7,2963633771.0
2024-04-18 18:30:00,20178.25,20428.4,20038.35,20385.2,2718297027.0
2024-04-21 18:30:00,20566.2,20604.1,20468.1,20574.85,3699079354.0
2024-04-22 18:30:00,20687.9,20689.75,20621.55,20652.65,4892633578.0
2024-04-23 18:30:00,20723.2,20772.55,20710.2,20730.65,3698431475.0
2024-04-24 18:30:00,20690.85,20894.0,20686.7,20867.9,10777793802.0
2024-04-25 18:30:00,20926.4,20941.1,20814.5,20839.35,6609930870.0
2024-04-28 18:30:00,20911.1,21002.1,20847.85,20992.2,4106537293.0
2024-04-29 18:30:00,21052.35,21146.5,20971.85,20997.2,3682351577.0
2024-05-01 18:30:00,21010.45,21126.1,21009.35,21083.6,3285590029.0
2024-05-02 18:30:00,21193.45,21208.7,20830.65,20959.55,4063049939.0
2024-05-05 18:30:00,21044.1,21048.95,20805.05,20864.95,3088823169.0
2024-05-06 18:30:00,20911.35,20914.9,20548.8,20636.05,3745388966.0
2024-05-07 18:30:00,20586.8,20768.75,20516.25,20704.9,2700523845.0
2024-05-08 18:30:00,20681.1,20736.25,20318.9,20344.8,2629593512.0
2024-05-09 18:30:00,20398.0,20482.05,20299.1,20469.1,2251112716.0
2024-05-12 18:30:00,20471.65,20540.25,20184.1,20511.0,2403861861.0
2024-05-13 18:30:00,20544.35,20709.75,20508.0,20683.8,2613657232.0
2024-05-14 18:30:00,20744.5,20811.25,20681.9,20741.85,2168807435.0
2024-05-15 18:30:00,20846.85,20950.55,20667.8,20929.05,2468004009.0
2024-05-16 18:30:00,20967.4,21078.65,20934.45,21064.55,2674258575.0
2024-05-17 18:30:00,21131.45,21156.45,21115.8,21144.45,483020847.0
2024-05-20 18:30:00,21114.65,21224.7,21068.85,21187.65,3541801901.0
2024-05-21 18:30:00,21255.2,21261.75,21103.2,21237.75,2968295743.0
2024-05-22 18:30:00,21280.05,21505.25,21249.15,21489.55,3429637350.0
2024-05-23 18:30:00,21483.0,21567.45,21444.95,21483.75,5235852004.0
2024-05-26 18:30:00,21573.8,21613.6,21439.15,21493.0,3597182686.0
2024-05-27 18:30:00,21542.5,21558.15,21345.35,21387.35,2846079137.0
2024-05-28 18:30:00,21288.35,21356.15,21243.2,21256.3,2528100147.0
2024-05-29 18:30:00,21201.8,21262.85,20983.95,21038.55,3528931646.0
2024-05-30 18:30:00,21129.35,21177.25,21003.0,21103.3,6422818788.0
2024-06-02 18:30:00,21926.6,21926.6,21629.3,21797.4,5205916071.0
2024-06-03 18:30:00,21753.35,21753.35,19624.25,20323.85,9292932794.0
2024-06-04 18:30:00,20570.75,21092.15,20116.6,21054.4,5521353106.0
2024-06-05 18:30:00,21253.7,21462.8,21193.2,21365.0,3836693455.0
2024-06-06 18:30:00,21390.2,21781.35,21333.5,21764.15,3728221614.0
2024-06-09 18:30:00,21844.3,21930.5,21758.3,21808.25,3708562255.0
2024-06-10 18:30:00,21856.35,21961.45,21782.35,21852.0,4474509649.0
2024-06-11 18:30:00,21935.2,22023.9,21904.7,21960.95,3547255322.0
2024-06-12 18:30:00,22120.75,22120.8,21992.15,22074.3,3119002321.0
2024-06-13 18:30:00,22148.25,22229.4,22054.15,22214.3,3423138435.0
2024-06-17 18:30:00,22323.55,22338.15,22253.35,22329.6,3239115179.0
2024-06-18 18:30:00,22406.3,22406.3,22127.25,22224.9,5221059451.0
2024-06-19 18:30:00,22293.55,22333.6,22182.2,22305.1,3470265929.0
2024-06-20 18:30:00,22392.6,22393.3,22186.2,22236.2,4820720134.0
2024-06-23 18:30:00,22150.65,22309.1,22073.65,22289.1,3220275933.0
2024-06-24 18:30:00,22349.75,22391.75,22287.1,22370.65,2647422434.0
2024-06-25 18:30:00,22379.5,22464.85,22309.5,22436.8,3830080666.0
2024-06-26 18:30:00,22459.9,22571.65,22395.9,22537.4,4298989006.0
2024-06-27 18:30:00,22592.25,22673.65,22537.7,22559.7,4300793170.0
2024-06-30 18:30:00,22580.4,22739.7,22570.4,22727.6,2754975054.0
2024-07-01 18:30:00,22806.3,22810.65,22592.2,22677.8,2902278584.0
2024-07-02 18:30:00,22820.55,22871.65,22764.1,22851.2,3147581494.0
2024-07-03 18:30:00,22937.6,22962.8,22866.7,22914.2,3070438123.0
2024-07-04 18:30:00,22878.5,23011.8,22838.2,22987.65,4125904647.0
2024-07-07 18:30:00,23029.35,23040.75,22897.95,22971.15,3703429691.0
2024-07-08 18:30:00,23035.05,23082.35,22974.95,23067.35,3256181171.0
2024-07-09 18:30:00,23124.15,23125.3,22685.65,22977.65,3295884251.0
2024-07-10 18:30:00,23059.95,23063.1,22904.3,23005.25,3376625661.0
2024-07-11 18:30:00,23086.25,23189.4,23021.4,23095.45,3536966325.0
2024-07-14 18:30:00,23188.8,23234.3,23081.3,23209.85,3431429146.0
2024-07-15 18:30:00,23258.2,23288.05,23181.35,23204.25,3433520204.0
2024-07-17 18:30:00,23167.65,23233.85,22993.55,23210.05,3562225671.0
2024-07-18 18:30:00,23232.5,23232.5,22833.0,22853.6,3021861091.0
2024-07-21 18:30:00,22761.5,23001.05,22667.75,22942.65,2960904216.0
2024-07-22 18:30:00,23022.8,23031.95,22307.2,22865.2,4563155207.0
2024-07-23 18:30:00,22856.85,22965.45,22816.75,22921.45,3151242673.0
2024-07-24 18:30:00,22753.2,22938.65,22732.2,22917.25,3443944857.0
2024-07-25 18:30:00,22970.4,23306.75,22965.5,23292.05,3452517187.0
2024-07-28 18:30:00,23423.15,23496.4,23326.05,23394.2,3610725502.0
2024-07-29 18:30:00,23421.2,23530.0,23381.35,23440.9,2998713350.0
2024-07-30 18:30:00,23495.85,23556.0,23459.6,23530.8,3214906956.0
2024-07-31 18:30:00,23608.85,23637.75,23429.55,23506.6,2921486076.0
2024-08-01 18:30:00,23296.1,23395.1,23225.65,23259.45,3092360383.0
2024-08-04 18:30:00,22772.55,22868.35,22397.7,22542.45,4019339380.0
2024-08-05 18:30:00,22696.95,22910.75,22406.05,22443.3,2700060868.0
2024-08-06 18:30:00,22773.45,22870.85,22650.8,22848.9,2459162870.0
2024-08-07 18:30:00,22842.0,22905.6,22676.0,22705.7,2438259599.0
2024-08-08 18:30:00,22948.15,22982.45,22869.4,22923.5,2111890945.0
2024-08-11 18:30:00,22862.9,22993.25,22753.75,22915.85,2532426776.0
2024-08-12 18:30:00,22952.7,22962.75,22684.45,22705.8,2758250421.0
2024-08-13 18:30:00,22765.65,22778.95,22599.95,22672.65,2357617612.0
2024-08-15 18:30:00,22846.1,23071.75,22750.3,23056.5,2045485207.0
2024-08-18 18:30:00,23174.2,23195.6,23104.1,23139.75,2133712110.0
2024-08-19 18:30:00,23223.6,23292.7,23175.4,23280.35,2172698945.0
2024-08-20 18:30:00,23283.75,23383.2,23256.25,23368.65,2234069180.0
2024-08-21 18:30:00,23467.15,23474.85,23408.95,23440.7,2186317143.0
2024-08-22 18:30:00,23485.3,23496.85,23401.0,23418.65,2341184147.0
2024-08-25 18:30:00,23514.3,23579.75,23466.75,23561.75,1999428422.0
2024-08-26 18:30:00,23592.0,23633.2,23555.55,23604.85,2213030254.0
2024-08-27 18:30:00,23646.8,23679.35,23547.25,23615.95,2448862548.0
2024-08-28 18:30:00,23618.25,23664.35,23494.45,23631.4,2980429915.0
2024-08-29 18:30:00,23728.55,23766.4,23673.95,23734.55,7015024989.0
2024-09-01 18:30:00,23835.2,23835.2,23693.65,23760.7,2522873739.0
2024-09-02 18:30:00,23817.0,23817.55,23771.2,23788.45,1814621556.0
2024-09-03 18:30:00,23611.8,23761.4,23605.35,23748.9,2062019952.0
2024-09-04 18:30:00,23821.0,23836.35,23749.05,23762.8,2317939066.0
2024-09-05 18:30:00,23746.0,23794.35,23434.9,23477.7,3870403471.0
2024-09-08 18:30:00,23452.85,23526.55,23294.45,23502.15,2364862873.0
2024-09-09 18:30:00,23591.85,23712.95,23531.65,23643.65,2226486996.0
2024-09-10 18:30:00,23665.1,23723.05,23498.15,23531.25,2308213853.0
2024-09-11 18:30:00,23680.0,23934.6,23593.6,23907.35,2373573458.0
2024-09-12 18:30:00,23966.5,23966.55,23885.2,23928.2,2057618466.0
2024-09-15 18:30:00,24006.15,24026.0,23917.5,23968.2,1720701970.0
2024-09-16 18:30:00,24008.25,24008.25,23912.55,23969.9,1617897998.0
2024-09-17 18:30:00,23972.55,24000.3,23800.85,23898.65,1856356100.0
2024-09-18 18:30:00,24012.3,24078.0,23702.0,23853.95,4513734206.0
2024-09-19 18:30:00,23956.55,24243.15,23885.0,24193.8,4237165369.0
2024-09-22 18:30:00,24294.8,24393.7,24262.3,24379.2,3569097464.0
2024-09-23 18:30:00,24390.05,24429.0,24353.75,24389.7,2602542342.0
2024-09-24 18:30:00,24377.25,24394.35,24268.5,24371.25,2928160510.0
2024-09-25 18:30:00,24399.15,24512.65,24338.4,24496.9,3099807700.0
2024-09-26 18:30:00,24529.55,24573.4,24469.0,24489.55,4199366008.0
2024-09-29 18:30:00,24410.0,24456.1,24217.4,24245.2,2226929999.0
2024-09-30 18:30:00,24248.5,24329.45,24191.05,24271.3,2211681794.0
2024-10-02 18:30:00,23931.85,24122.0,23713.0,23755.45,2732058322.0
2024-10-03 18:30:00,23704.95,23920.3,23483.4,23534.95,2622309213.0
2024-10-06 18:30:00,23616.35,23659.65,23089.5,23181.95,3037545470.0
2024-10-07 18:30:00,23175.2,23544.8,23106.5,23512.55,2563108857.0
2024-10-08 18:30:00,23600.1,23797.45,23570.7,23599.6,2589085946.0
2024-10-09 18:30:00,23695.55,23755.5,23580.6,23598.15,1943103410.0
2024-10-10 18:30:00,23608.3,23654.0,23546.3,23611.25,1712190043.0
2024-10-13 18:30:00,23670.5,23740.2,23646.1,23727.05,1676332100.0
2024-10-14 18:30:00,23800.4,23814.95,23662.3,23735.7,1778922793.0
2024-10-15 18:30:00,23702.85,23768.15,23588.8,23673.15,1737314992.0
2024-10-16 18:30:00,23717.3,23720.15,23366.0,23377.0,1780466427.0
2024-10-17 18:30:00,23285.65,23471.2,23120.95,23440.7,1947428982.0
2024-10-20 18:30:00,23527.6,23559.05,23224.55,23263.25,2016535914.0
2024-10-21 18:30:00,23277.1,23306.2,22789.7,22814.45,2416565026.0
2024-10-22 18:30:00,22751.8,22989.05,22673.3,22841.1,2606193932.0
2024-10-23 18:30:00,22841.85,22893.2,22747.55,22787.85,1953145108.0
2024-10-24 18:30:00,22819.8,22839.2,22362.8,22499.05,2616776174.0
2024-10-27 18:30:00,22548.7,22756.05,22407.0,22649.95,2909277907.0
2024-10-28 18:30:00,22670.8,22808.8,22450.0,22795.05,2319438664.0
2024-10-29 18:30:00,22731.15,22896.55,22685.4,22749.8,2785443346.0
2024-10-30 18:30:00,22758.6,22779.5,22621.1,22689.35,2436293245.0
2024-10-31 18:30:00,22806.95,22881.5,22799.7,22823.55,604294357.0
2024-11-03 18:30:00,22831.8,22832.65,22362.65,22518.3,2259440861.0
2024-11-04 18:30:00,22458.3,22697.5,22343.95,22679.85,2143415568.0
2024-11-05 18:30:00,22782.2,23052.2,22720.3,23031.2,2157801128.0
2024-11-06 18:30:00,23067.15,23073.55,22793.9,22806.25,2035081331.0
2024-11-07 18:30:00,22821.9,22857.1,22600.25,22645.65,1920361687.0
2024-11-10 18:30:00,22590.1,22770.55,22478.7,22591.4,2005949849.0
2024-11-11 18:30:00,22664.2,22721.9,22286.85,22331.05,1712810126.0
2024-11-12 18:30:00,22263.0,22309.8,21867.7,21914.95,2325673237.0
2024-11-13 18:30:00,21924.1,22096.85,21907.55,21963.1,1908216519.0
2024-11-17 18:30:00,22045.9,22049.15,21787.35,21899.4,2056423917.0
2024-11-18 18:30:00,21977.65,22233.4,21948.45,22004.35,1903367229.0
2024-11-20 18:30:00,21947.75,21954.2,21692.8,21820.85,2635349322.0
2024-11-21 18:30:00,21864.65,22260.15,21819.2,22225.55,2304966991.0
2024-11-24 18:30:00,22578.65,22676.25,22510.8,22553.5,3706202446.0
2024-11-25 18:30:00,22649.3,22675.7,22523.0,22562.45,3250965273.0
2024-11-26 18:30:00,22594.2,22732.1,22526.1,22691.7,2776573123.0
2024-11-27 18:30:00,22722.3,22821.75,22472.25,22514.35,3030092426.0
2024-11-28 18:30:00,22537.8,22733.75,22531.9,22687.0,2465622501.0
2024-12-01 18:30:00,22695.4,22843.5,22603.1,22835.85,1825538366.0
2024-12-02 18:30:00,22922.6,23029.55,22876.8,23020.85,2165915852.0
2024-12-03 18:30:00,23075.95,23149.9,22978.85,23099.5,2697699131.0
2024-12-04 18:30:00,23183.3,23357.1,22993.85,23277.95,2790264387.0
2024-12-05 18:30:00,23315.8,23358.2,23221.7,23312.1,2469668946.0
2024-12-08 18:30:00,23289.4,23351.9,23243.3,23292.0,2282186938.0
2024-12-09 18:30:00,23328.8,23341.35,23216.25,23314.9,2173155909.0
2024-12-10 18:30:00,23326.7,23394.2,23301.15,23358.15,1761306475.0
2024-12-11 18:30:00,23348.7,23386.25,23242.75,23256.4,1963209989.0
2024-12-12 18:30:00,23208.35,23378.55,22879.9,23358.95,2151843025.0
2024-12-15 18:30:00,23370.55,23417.65,23281.2,23352.45,1488975457.0
2024-12-16 18:30:00,23308.9,23349.1,23067.3,23095.75,1921176266.0
2024-12-17 18:30:00,23076.95,23125.55,22876.7,22934.4,1780752519.0
2024-12-18 18:30:00,22594.95,22782.25,22590.0,22752.15,1720143973.0
2024-12-19 18:30:00,22783.65,22855.0,22279.9,22319.4,2584107814.0
2024-12-22 18:30:00,22446.6,22535.2,22331.5,22412.3,1584015483.0
2024-12-23 18:30:00,22431.6,22516.3,22340.1,22402.7,1350037710.0
2024-12-25 18:30:00,22444.7,22492.3,22324.6,22430.35,1419955128.0
2024-12-26 18:30:00,22473.9,22555.45,22435.55,22445.2,1166539839.0
2024-12-29 18:30:00,22438.15,22522.4,22266.15,22357.15,3003129328.0
2024-12-30 18:30:00,22273.7,22414.45,22160.15,22375.4,2070388244.0
2024-12-31 18:30:00,22375.85,22518.7,22313.75,22481.8,1465981308.0
2025-01-01 18:30:00,22521.75,22833.35,22482.7,22819.75,1852520138.0
2025-01-02 18:30:00,22850.1,22867.85,22681.3,22708.15,2201040539.0
2025-01-05 18:30:00,22753.65,22757.4,22163.55,22225.4,2496146978.0
2025-01-06 18:30:00,22278.15,22435.5,22247.75,22341.65,1929425895.0
2025-01-07 18:30:00,22378.15,22384.25,22065.2,22231.8,1902319266.0
2025-01-08 18:30:00,22231.05,22239.2,22028.5,22046.55,1693951738.0
2025-01-09 18:30:00,22049.4,22075.4,21738.45,21799.0,1974619405.0
2025-01-12 18:30:00,21557.0,21630.55,21194.45,21243.45,2611797029.0
2025-01-13 18:30:00,21328.0,21528.7,21325.0,21481.05,2545307871.0
2025-01-14 18:30:00,21572.45,21634.6,21445.4,21551.2,3094230055.0
2025-01-15 18:30:00,21734.4,21776.35,21687.45,21714.55,2235654527.0
2025-01-16 18:30:00,21699.45,21730.85,21563.8,21680.25,2014077348.0
2025-01-19 18:30:00,21769.95,21848.95,21628.5,21809.0,3505128648.0
2025-01-20 18:30:00,21855.1,21863.05,21411.3,21433.2,2331964835.0
2025-01-21 18:30:00,21484.45,21500.3,21178.8,21396.55,2088412411.0
2025-01-22 18:30:00,21377.8,21595.0,21338.95,21538.05,1837372936.0
2025-01-23 18:30:00,21533.05,21611.2,21279.0,21318.9,1753481328.0
2025-01-26 18:30:00,21158.85,21163.0,20861.15,20910.95,2304552604.0
2025-01-27 18:30:00,21009.2,21100.45,20757.9,20924.75,2493193415.0
2025-01-28 18:30:00,20971.4,21259.85,20968.35,21245.5,1856278388.0
2025-01-29 18:30:00,21282.1,21404.2,21209.6,21297.5,2020386854.0
2025-01-30 18:30:00,21339.35,21613.0,21310.3,21580.9,2274932839.0
2025-01-31 18:30:00,21628.65,21713.95,21388.2,21581.75,3025726587.0
2025-02-02 18:30:00,21422.85,21445.95,21286.7,21402.55,2272797887.0
2025-02-03 18:30:00,21551.4,21743.55,21474.45,21727.45,2154156748.0
2025-02-04 18:30:00,21797.7,21870.4,21763.7,21784.25,1968683978.0
2025-02-05 18:30:00,21860.1,21870.9,21620.15,21672.45,1573108608.0
2025-02-06 18:30:00,21703.75,21765.15,21521.75,21646.15,2114472595.0
2025-02-09 18:30:00,21636.2,21659.25,21301.85,21371.3,1473285575.0
2025-02-10 18:30:00,21366.25,21376.45,20860.6,20950.45,1784115065.0
2025-02-11 18:30:00,20924.15,21002.0,20545.75,20907.85,2543733164.0
2025-02-12 18:30:00,20926.0,21122.0,20866.5,20904.35,2130089939.0
2025-02-13 18:30:00,20964.6,20984.7,20476.65,20633.1,2047866992.0
2025-02-16 18:30:00,20511.05,20667.55,20339.0,20652.35,2003247833.0
2025-02-17 18:30:00,20663.6,20692.3,20466.75,20611.4,1724647046.0
2025-02-18 18:30:00,20511.2,20802.55,20459.2,20731.45,1791180337.0
2025-02-19 18:30:00,20645.7,20840.35,20630.2,20831.1,1645754047.0
2025-02-20 18:30:00,20792.05,20903.35,20616.6,20690.25,1838864109.0
2025-02-23 18:30:00,20510.95,20546.05,20429.3,20468.45,1442187583.0
2025-02-24 18:30:00,20445.55,20548.9,20388.75,20418.75,1445662333.0
2025-02-26 18:30:00,20436.5,20471.85,20278.65,20315.55,1918601840.0
2025-02-27 18:30:00,20185.4,20197.85,19816.0,19880.9,3027888284.0
2025-03-02 18:30:00,19935.55,19997.05,19658.3,19896.95,2364683403.0
2025-03-03 18:30:00,19736.05,19957.5,19681.65,19917.85,2094841653.0
2025-03-04 18:30:00,19901.6,20265.05,19901.6,20256.5,2158777579.0
2025-03-05 18:30:00,20411.45,20467.15,20262.75,20447.1,2074511409.0
2025-03-06 18:30:00,20428.15,20549.2,20377.6,20443.4,2018573615.0
2025-03-09 18:30:00,20434.95,20543.7,20230.65,20266.5,1995683586.0
2025-03-10 18:30:00,20122.55,20333.75,20073.4,20302.5,2006924829.0
2025-03-11 18:30:00,20351.9,20397.95,20108.7,20264.35,2152382085.0
2025-03-12 18:30:00,20337.85,20357.3,20157.5,20176.05,1790961966.0
2025-03-16 18:30:00,20166.6,20358.25,20166.5,20288.3,1666067471.0
2025-03-17 18:30:00,20418.55,20676.95,20370.2,20657.2,1945919095.0
2025-03-18 18:30:00,20713.25,20895.25,20664.0,20864.5,2750885277.0
2025-03-19 18:30:00,20989.35,21092.2,20873.55,21070.05,2316042501.0
2025-03-20 18:30:00,21065.25,21297.0,21031.45,21273.9,3558345445.0
2025-03-23 18:30:00,21427.2,21595.85,21346.8,21538.1,2609279202.0
2025-03-24 18:30:00,21652.85,21674.05,21385.8,21437.75,2438466361.0
2025-03-25 18:30:00,21464.95,21525.6,21255.7,21275.45,2441052565.0
2025-03-26 18:30:00,21218.4,21447.9,21195.7,21407.95,4346988667.0
2025-03-27 18:30:00,21439.2,21514.1,21277.9,21339.55,2888247046.0
2025-03-31 18:30:00,21227.1,21398.35,21042.45,21070.75,3960064673.0
2025-04-01 18:30:00,21101.85,21279.1,21007.15,21265.65,2568917368.0
2025-04-02 18:30:00,21100.55,21263.45,21096.75,21243.4,2435646555.0
2025-04-03 18:30:00,21199.2,21212.1,20736.8,20805.35,2537195788.0
2025-04-06 18:30:00,19524.25,20189.35,19519.85,20105.7,3189917820.0
2025-04-07 18:30:00,20430.1,20588.4,20227.15,20480.8,2410156143.0
2025-04-08 18:30:00,20422.95,20423.25,20252.35,20356.75,2068626830.0
2025-04-10 18:30:00,20684.85,20817.5,20629.0,20752.85,2214958998.0
2025-04-14 18:30:00,21199.05,21302.75,21067.6,21279.4,2310441317.0
2025-04-15 18:30:00,21302.75,21414.85,21246.4,21404.35,2306862681.0
2025-04-16 18:30:00,21379.35,21704.1,21296.35,21681.55,0.0
2025-04-20 18:30:00,21787.05,22033.75,21732.45,22005.75,0.0
2025-04-21 18:30:00,22072.0,22157.95,21953.4,22085.15,2839952324.0
2025-04-22 18:30:00,22238.6,22263.85,21988.35,22237.6,2625770895.0
2025-04-23 18:30:00,22217.65,22270.15,22155.4,22180.65,2434856288.0
2025-04-24 18:30:00,22220.3,22271.85,21661.6,21848.15,4098236380.0
2025-04-27 18:30:00,21843.45,22125.45,21841.4,22101.85,2025395201.0
2025-04-28 18:30:00,22160.75,22255.9,22084.55,22112.4,2189178548.0
2025-04-29 18:30:00,22119.2,22175.0,21920.55,22030.05,2190852411.0
2025-05-01 18:30:00,22009.95,22238.9,21920.85,22006.0,2106053122.0
2025-05-04 18:30:00,22086.25,22209.95,22070.95,22195.15,1817617225.0
2025-05-05 18:30:00,22235.6,22244.5,21916.9,21956.6,2381373406.0
2025-05-06 18:30:00,21756.8,22084.7,21752.9,22072.45,2386243472.0
2025-05-07 18:30:00,22109.35,22145.2,21730.55,21843.05,2455656286.0
2025-05-08 18:30:00,21463.75,21716.05,21463.75,21675.55,2860137749.0
2025-05-11 18:30:00,22149.4,22525.0,22126.4,22511.4,2945351144.0
2025-05-12 18:30:00,22491.5,22575.7,22317.5,22349.4,2588028924.0
2025-05-13 18:30:00,22402.65,22544.9,22366.4,22499.5,2539598652.0
2025-05-14 18:30:00,22547.05,22814.1,22408.65,22788.8,2875837613.0
2025-05-15 18:30:00,22825.55,22885.35,22750.35,22870.9,3213675531.0
2025-05-18 18:30:00,22896.25,22965.05,22827.65,22865.8,3861105061.0
2025-05-19 18:30:00,22942.65,22958.6,22565.55,22585.6,2872955317.0
2025-05-20 18:30:00,22632.4,22811.95,22577.4,22730.65,2422786618.0
2025-05-21 18:30:00,22674.0,22675.35,22464.45,22595.0,2451986784.0
2025-05-22 18:30:00,22628.75,22813.25,22580.8,22781.05,2549938267.0
2025-05-25 18:30:00,22852.7,22970.7,22845.4,22908.3,2489824846.0
2025-05-26 18:30:00,22895.05,22963.1,22721.8,22816.5,2465907563.0
2025-05-27 18:30:00,22843.25,22871.2,22765.7,22779.4,3299141014.0
